# Residuals   
# Time        	p_rgh         	Ux            	Uz            	alpha.water   	k             	omega         
0             	N/A	N/A	N/A	N/A	N/A
0.742162      	2.621625e-07	3.055823e-04	3.440669e-04	1.295867e-07	2.285801e-04	7.460760e-05
0.742703      	2.416469e-07	3.052455e-04	3.432030e-04	1.297095e-07	2.278035e-04	7.404654e-05
0.743243      	2.358802e-07	3.049529e-04	3.425310e-04	1.297989e-07	2.285496e-04	7.341131e-05
0.743784      	2.317698e-07	3.048074e-04	3.421623e-04	1.298809e-07	2.287932e-04	7.289284e-05
0.744324      	2.201291e-07	3.046645e-04	3.420140e-04	1.299493e-07	2.297857e-04	7.252061e-05
0.744865      	2.199188e-07	3.045414e-04	3.417205e-04	1.300041e-07	2.307308e-04	7.229568e-05
0.745405      	2.223776e-07	3.044042e-04	3.414706e-04	1.300574e-07	2.313026e-04	7.209712e-05
0.745946      	2.200229e-07	3.042703e-04	3.410505e-04	1.300970e-07	2.317277e-04	7.202945e-05
0.746486      	2.034645e-07	3.040813e-04	3.406850e-04	1.301269e-07	2.318398e-04	7.211228e-05
0.747027      	2.024202e-07	3.040307e-04	3.405988e-04	1.301392e-07	2.322869e-04	7.222221e-05
0.747568      	2.037957e-07	3.037768e-04	3.403252e-04	1.301471e-07	2.329891e-04	7.240948e-05
0.748108      	2.050689e-07	3.032641e-04	3.393742e-04	1.301458e-07	2.329881e-04	7.250061e-05
0.748649      	2.093322e-07	3.025857e-04	3.379510e-04	1.301310e-07	2.330185e-04	7.261729e-05
0.749189      	2.059203e-07	3.021003e-04	3.368634e-04	1.301057e-07	2.329517e-04	7.271167e-05
0.74973       	2.103729e-07	3.015896e-04	3.358579e-04	1.300837e-07	2.325289e-04	7.285038e-05
0.75027       	2.013747e-07	3.011681e-04	3.350627e-04	1.300710e-07	2.305615e-04	7.275265e-05
0.750811      	2.096153e-07	3.007260e-04	3.343884e-04	1.300319e-07	2.273179e-04	7.246452e-05
0.751351      	2.232851e-07	3.003609e-04	3.338803e-04	1.299606e-07	2.254099e-04	7.227964e-05
0.751892      	2.248432e-07	2.999096e-04	3.332814e-04	1.298514e-07	2.231578e-04	7.220854e-05
0.752432      	2.111037e-07	2.994901e-04	3.326361e-04	1.297005e-07	2.221633e-04	7.223472e-05
0.752973      	2.212143e-07	2.989620e-04	3.318276e-04	1.295069e-07	2.221669e-04	7.250837e-05
0.753514      	2.229733e-07	2.987749e-04	3.315006e-04	1.293047e-07	2.245643e-04	7.296826e-05
0.754054      	4.339392e-07	2.984101e-04	3.307370e-04	1.292450e-07	2.249581e-04	7.445534e-05
0.754595      	2.986611e-07	2.981058e-04	3.301004e-04	1.290461e-07	2.255349e-04	7.492845e-05
0.755135      	2.400924e-07	2.975989e-04	3.291441e-04	1.288255e-07	2.265400e-04	7.535385e-05
0.755676      	2.373020e-07	2.972885e-04	3.284464e-04	1.285815e-07	2.276567e-04	7.571135e-05
0.756216      	2.334398e-07	2.968000e-04	3.274952e-04	1.283087e-07	2.285480e-04	7.620518e-05
0.756757      	2.210868e-07	2.965222e-04	3.268099e-04	1.280235e-07	2.296519e-04	7.665971e-05
0.757297      	2.096014e-07	2.961130e-04	3.260377e-04	1.277429e-07	2.295706e-04	7.644246e-05
0.757838      	1.981406e-07	2.959109e-04	3.255448e-04	1.275238e-07	2.301233e-04	7.617505e-05
0.758378      	1.951453e-07	2.955599e-04	3.248082e-04	1.272866e-07	2.307379e-04	7.589204e-05
0.758919      	1.922378e-07	2.953453e-04	3.241912e-04	1.270465e-07	2.319277e-04	7.480843e-05
0.759459      	1.898305e-07	2.949951e-04	3.234329e-04	1.267953e-07	2.325971e-04	7.511483e-05
0.76          	1.918782e-07	2.948036e-04	3.228224e-04	1.265879e-07	2.330320e-04	7.516135e-05
0.760541      	2.020084e-07	2.944871e-04	3.222688e-04	1.263791e-07	2.333663e-04	7.499585e-05
0.761081      	2.038632e-07	2.943914e-04	3.220779e-04	1.261564e-07	2.339287e-04	7.474180e-05
0.761622      	2.273874e-07	2.941443e-04	3.217737e-04	1.259228e-07	2.346247e-04	7.474577e-05
0.762162      	2.375305e-07	2.940435e-04	3.214408e-04	1.256956e-07	2.350874e-04	7.474212e-05
0.762703      	2.309298e-07	2.937375e-04	3.208688e-04	1.254468e-07	2.357801e-04	7.452579e-05
0.763243      	1.966917e-07	2.935271e-04	3.201895e-04	1.251793e-07	2.367570e-04	7.406159e-05
0.763784      	1.787502e-07	2.930833e-04	3.193401e-04	1.248961e-07	2.373805e-04	7.353637e-05
0.764324      	1.796440e-07	2.927724e-04	3.187677e-04	1.245988e-07	2.373383e-04	7.280796e-05
0.764865      	1.850572e-07	2.922350e-04	3.180532e-04	1.242957e-07	2.374224e-04	7.232848e-05
0.765405      	1.769522e-07	2.919141e-04	3.175648e-04	1.240376e-07	2.367030e-04	7.206035e-05
0.765946      	1.742009e-07	2.914068e-04	3.168441e-04	1.237681e-07	2.364038e-04	7.189540e-05
0.766486      	1.702475e-07	2.911155e-04	3.163472e-04	1.234975e-07	2.363049e-04	7.111374e-05
0.767027      	1.728342e-07	2.905771e-04	3.155937e-04	1.232322e-07	2.363257e-04	7.038553e-05
0.767568      	1.662227e-07	2.902728e-04	3.149467e-04	1.230426e-07	2.360817e-04	6.994129e-05
0.768108      	1.682126e-07	2.896983e-04	3.139616e-04	1.228836e-07	2.371899e-04	6.964627e-05
0.768649      	1.688997e-07	2.893814e-04	3.132665e-04	1.228506e-07	2.379223e-04	6.941798e-05
0.769189      	1.751731e-07	2.888264e-04	3.123687e-04	1.228436e-07	2.383880e-04	6.925257e-05
0.76973       	1.738967e-07	2.885443e-04	3.117378e-04	1.228337e-07	2.386943e-04	6.923996e-05
0.77027       	1.801410e-07	2.880638e-04	3.108844e-04	1.228192e-07	2.385828e-04	6.927659e-05
0.770811      	1.847734e-07	2.877372e-04	3.102763e-04	1.228003e-07	2.381624e-04	6.925967e-05
0.771351      	1.919034e-07	2.871976e-04	3.094845e-04	1.227902e-07	2.368480e-04	6.929084e-05
0.771892      	1.920610e-07	2.868485e-04	3.088075e-04	1.228099e-07	2.357909e-04	6.927621e-05
0.772432      	1.978330e-07	2.862827e-04	3.078678e-04	1.228583e-07	2.352273e-04	6.926733e-05
0.772973      	2.015542e-07	2.858715e-04	3.070750e-04	1.229450e-07	2.347408e-04	6.912440e-05
0.773514      	2.067198e-07	2.852716e-04	3.060687e-04	1.230148e-07	2.316206e-04	6.867447e-05
0.774054      	2.127807e-07	2.848767e-04	3.052359e-04	1.230941e-07	2.301683e-04	6.826625e-05
0.774595      	2.210000e-07	2.842768e-04	3.042751e-04	1.231451e-07	2.287944e-04	6.797526e-05
0.775135      	2.139661e-07	2.838673e-04	3.034590e-04	1.231910e-07	2.280793e-04	6.778820e-05
0.775676      	2.884294e-07	2.833307e-04	3.024380e-04	1.232444e-07	2.275211e-04	6.772966e-05
0.776216      	2.393356e-07	2.829251e-04	3.015365e-04	1.234190e-07	2.259569e-04	6.760325e-05
0.776757      	2.259777e-07	2.823069e-04	3.004155e-04	1.234730e-07	2.242849e-04	6.775671e-05
0.777297      	2.266148e-07	2.818829e-04	2.994881e-04	1.235270e-07	2.233611e-04	6.789785e-05
0.777838      	2.502191e-07	2.813099e-04	2.984127e-04	1.236067e-07	2.224039e-04	6.826005e-05
0.778378      	2.418606e-07	2.808905e-04	2.975224e-04	1.237262e-07	2.219121e-04	6.868675e-05
0.778919      	2.359055e-07	2.803492e-04	2.965005e-04	1.238882e-07	2.227908e-04	6.947292e-05
0.779459      	2.310919e-07	2.799401e-04	2.956181e-04	1.240667e-07	2.228884e-04	6.933519e-05
0.78          	2.147829e-07	2.794290e-04	2.946222e-04	1.242307e-07	2.235980e-04	6.995271e-05
0.780541      	2.138958e-07	2.790155e-04	2.937786e-04	1.243969e-07	2.238798e-04	6.987170e-05
0.781081      	2.141724e-07	2.785213e-04	2.928213e-04	1.245489e-07	2.235658e-04	6.969232e-05
0.781622      	2.166124e-07	2.781134e-04	2.919667e-04	1.247311e-07	2.232752e-04	6.958390e-05
0.782162      	2.190094e-07	2.776112e-04	2.910459e-04	1.249382e-07	2.233150e-04	6.958661e-05
0.782703      	2.205571e-07	2.772246e-04	2.902602e-04	1.251278e-07	2.231873e-04	6.951275e-05
0.783243      	2.216607e-07	2.767506e-04	2.892589e-04	1.252842e-07	2.228617e-04	6.937567e-05
0.783784      	2.203793e-07	2.762838e-04	2.882957e-04	1.254644e-07	2.223445e-04	6.921368e-05
0.784324      	2.219598e-07	2.757121e-04	2.872352e-04	1.256285e-07	2.218977e-04	6.906536e-05
0.784865      	2.240359e-07	2.751913e-04	2.862932e-04	1.257539e-07	2.216213e-04	6.881633e-05
0.785405      	2.293568e-07	2.746207e-04	2.852862e-04	1.258593e-07	2.211830e-04	6.863663e-05
0.785946      	2.285257e-07	2.740687e-04	2.844126e-04	1.259634e-07	2.216999e-04	6.850786e-05
0.786486      	2.223644e-07	2.734497e-04	2.834150e-04	1.260659e-07	2.223213e-04	6.849354e-05
0.787027      	2.259292e-07	2.728679e-04	2.825684e-04	1.261421e-07	2.226259e-04	6.845521e-05
0.787568      	2.299248e-07	2.722475e-04	2.816643e-04	1.262027e-07	2.225836e-04	6.844869e-05
0.788108      	2.322682e-07	2.716704e-04	2.809104e-04	1.262706e-07	2.223994e-04	6.847216e-05
0.788649      	2.313669e-07	2.710575e-04	2.801124e-04	1.263693e-07	2.219644e-04	6.866790e-05
0.789189      	2.218189e-07	2.704876e-04	2.794435e-04	1.264421e-07	2.211503e-04	6.818412e-05
0.78973       	2.138764e-07	2.698908e-04	2.787675e-04	1.265401e-07	2.200764e-04	6.766405e-05
0.79027       	2.119976e-07	2.693586e-04	2.782535e-04	1.266363e-07	2.191347e-04	6.713903e-05
0.790811      	2.136604e-07	2.688382e-04	2.777472e-04	1.267002e-07	2.183746e-04	6.670185e-05
0.791351      	2.139536e-07	2.683542e-04	2.773423e-04	1.267303e-07	2.178688e-04	6.630161e-05
0.791892      	2.140934e-07	2.678937e-04	2.769060e-04	1.267454e-07	2.176612e-04	6.605558e-05
0.792432      	2.146398e-07	2.674845e-04	2.765592e-04	1.267217e-07	2.171379e-04	6.584730e-05
0.792973      	2.142567e-07	2.671131e-04	2.761652e-04	1.266820e-07	2.163419e-04	6.562895e-05
0.793514      	2.193849e-07	2.667973e-04	2.758186e-04	1.266543e-07	2.156406e-04	6.553760e-05
0.794054      	2.233645e-07	2.664224e-04	2.754246e-04	1.265905e-07	2.161320e-04	6.548861e-05
0.794595      	2.259259e-07	2.660931e-04	2.751019e-04	1.264744e-07	2.169790e-04	6.535774e-05
0.795135      	2.309147e-07	2.657711e-04	2.747123e-04	1.262920e-07	2.175933e-04	6.522114e-05
0.795676      	2.362934e-07	2.654887e-04	2.743769e-04	1.261123e-07	2.180761e-04	6.509932e-05
0.796216      	2.400931e-07	2.651860e-04	2.739418e-04	1.258841e-07	2.184642e-04	6.511717e-05
0.796757      	2.416721e-07	2.649218e-04	2.735581e-04	1.256123e-07	2.186071e-04	6.525265e-05
0.797297      	2.463931e-07	2.646415e-04	2.730357e-04	1.253354e-07	2.195219e-04	6.564892e-05
0.797838      	2.572927e-07	2.644212e-04	2.728532e-04	1.251156e-07	2.218777e-04	6.643183e-05
0.798378      	3.292692e-07	2.643092e-04	2.728085e-04	1.250309e-07	2.247647e-04	6.742171e-05
0.798919      	2.682515e-07	2.641640e-04	2.727693e-04	1.249452e-07	2.246705e-04	6.797070e-05
0.799459      	2.847151e-07	2.639503e-04	2.721278e-04	1.248747e-07	2.236280e-04	6.803639e-05
0.8           	2.564343e-07	2.637060e-04	2.709937e-04	1.246208e-07	2.230123e-04	6.795876e-05
0.800541      	2.399209e-07	2.634266e-04	2.700415e-04	1.244152e-07	2.222103e-04	6.781127e-05
0.801081      	2.306441e-07	2.631753e-04	2.693491e-04	1.242520e-07	2.209187e-04	6.757432e-05
0.801622      	2.279548e-07	2.628264e-04	2.686645e-04	1.241236e-07	2.205082e-04	6.725334e-05
0.802162      	2.305753e-07	2.625202e-04	2.680333e-04	1.240120e-07	2.196302e-04	6.685866e-05
0.802703      	2.268657e-07	2.621845e-04	2.673814e-04	1.238902e-07	2.178004e-04	6.635455e-05
0.803243      	2.385111e-07	2.619850e-04	2.669618e-04	1.237477e-07	2.158469e-04	6.612987e-05
0.803784      	2.502138e-07	2.617121e-04	2.664421e-04	1.236135e-07	2.143637e-04	6.615723e-05
0.804324      	2.479325e-07	2.614646e-04	2.660512e-04	1.234959e-07	2.133419e-04	6.629529e-05
0.804865      	2.581229e-07	2.613540e-04	2.657084e-04	1.234497e-07	2.100768e-04	6.593472e-05
0.805405      	2.449774e-07	2.609062e-04	2.647455e-04	1.232418e-07	2.067422e-04	6.547344e-05
0.805946      	2.304873e-07	2.606179e-04	2.639859e-04	1.230607e-07	2.037717e-04	6.533379e-05
0.806486      	2.237874e-07	2.604099e-04	2.634538e-04	1.228802e-07	2.013025e-04	6.530091e-05
0.807027      	2.198692e-07	2.602142e-04	2.630308e-04	1.227251e-07	1.991720e-04	6.532706e-05
0.807568      	2.124109e-07	2.600002e-04	2.626257e-04	1.226150e-07	1.967163e-04	6.493077e-05
0.808108      	2.092824e-07	2.597645e-04	2.622654e-04	1.224753e-07	1.948891e-04	6.459750e-05
0.808649      	2.070648e-07	2.595380e-04	2.618866e-04	1.223146e-07	1.938088e-04	6.451248e-05
0.809189      	2.055546e-07	2.592910e-04	2.615232e-04	1.221151e-07	1.932307e-04	6.438335e-05
0.80973       	2.098638e-07	2.590074e-04	2.611394e-04	1.219113e-07	1.924482e-04	6.415800e-05
0.81027       	2.116763e-07	2.587005e-04	2.607074e-04	1.216777e-07	1.914474e-04	6.396567e-05
0.810811      	2.111444e-07	2.583954e-04	2.602955e-04	1.214668e-07	1.904809e-04	6.378933e-05
0.811351      	2.123056e-07	2.580692e-04	2.599320e-04	1.212129e-07	1.905583e-04	6.372847e-05
0.811892      	2.180182e-07	2.578306e-04	2.598361e-04	1.209755e-07	1.899614e-04	6.372506e-05
0.812432      	2.178952e-07	2.575815e-04	2.594608e-04	1.206917e-07	1.881237e-04	6.359873e-05
0.812973      	2.103765e-07	2.573381e-04	2.590393e-04	1.205909e-07	1.854524e-04	6.329603e-05
0.813514      	2.128882e-07	2.570761e-04	2.584943e-04	1.205029e-07	1.844028e-04	6.305534e-05
0.814054      	2.150881e-07	2.567566e-04	2.578847e-04	1.204472e-07	1.838011e-04	6.290173e-05
0.814595      	2.202758e-07	2.564915e-04	2.573497e-04	1.203733e-07	1.832100e-04	6.246810e-05
0.815135      	2.212022e-07	2.562536e-04	2.568660e-04	1.203132e-07	1.822890e-04	6.212502e-05
0.815676      	2.225540e-07	2.560879e-04	2.565596e-04	1.202457e-07	1.818442e-04	6.183068e-05
0.816216      	2.154176e-07	2.558797e-04	2.562492e-04	1.201746e-07	1.812709e-04	6.155538e-05
0.816757      	2.090497e-07	2.557121e-04	2.560672e-04	1.201093e-07	1.808685e-04	6.128526e-05
0.817297      	2.139251e-07	2.555058e-04	2.557506e-04	1.200121e-07	1.808602e-04	6.108962e-05
0.817838      	2.153928e-07	2.553493e-04	2.555197e-04	1.198770e-07	1.809168e-04	6.084035e-05
0.818378      	2.099555e-07	2.551300e-04	2.552341e-04	1.197189e-07	1.819412e-04	6.069250e-05
0.818919      	2.207474e-07	2.550109e-04	2.552228e-04	1.195797e-07	1.825289e-04	6.057135e-05
0.819459      	2.209184e-07	2.548369e-04	2.548863e-04	1.194401e-07	1.820933e-04	6.020434e-05
0.82          	2.166436e-07	2.546032e-04	2.543445e-04	1.192675e-07	1.813656e-04	5.997327e-05
0.820541      	2.086177e-07	2.544048e-04	2.537911e-04	1.191091e-07	1.807373e-04	5.977013e-05
0.821081      	4.275137e-07	2.545347e-04	2.536409e-04	1.189623e-07	1.799457e-04	6.000951e-05
0.821622      	2.930629e-07	2.545680e-04	2.531889e-04	1.188685e-07	1.786920e-04	6.036937e-05
0.822162      	2.537683e-07	2.545598e-04	2.528524e-04	1.187145e-07	1.776148e-04	6.037845e-05
0.822703      	2.284224e-07	2.543388e-04	2.524716e-04	1.185277e-07	1.762793e-04	6.050136e-05
0.823243      	2.186060e-07	2.540264e-04	2.521396e-04	1.183364e-07	1.748876e-04	6.052487e-05
0.823784      	2.031043e-07	2.536515e-04	2.517595e-04	1.181715e-07	1.739665e-04	6.041199e-05
0.824324      	1.910508e-07	2.532432e-04	2.515038e-04	1.180217e-07	1.726599e-04	6.033634e-05
0.824865      	1.883768e-07	2.528038e-04	2.512751e-04	1.178390e-07	1.716483e-04	6.032078e-05
0.825405      	1.959518e-07	2.524732e-04	2.512195e-04	1.176939e-07	1.704705e-04	6.038315e-05
0.825946      	2.000851e-07	2.520090e-04	2.505976e-04	1.175974e-07	1.676573e-04	6.011045e-05
0.826486      	1.993202e-07	2.516709e-04	2.501085e-04	1.174493e-07	1.649158e-04	5.970754e-05
0.827027      	1.959820e-07	2.513107e-04	2.494986e-04	1.173287e-07	1.616289e-04	5.923145e-05
0.827568      	1.814207e-07	2.509472e-04	2.490598e-04	1.172647e-07	1.589060e-04	5.872706e-05
0.828108      	1.718069e-07	2.505527e-04	2.485310e-04	1.172264e-07	1.563960e-04	5.826951e-05
0.828649      	1.787034e-07	2.502136e-04	2.482092e-04	1.172339e-07	1.549318e-04	5.793872e-05
0.829189      	1.896653e-07	2.498153e-04	2.477892e-04	1.172851e-07	1.533349e-04	5.704864e-05
0.82973       	1.713674e-07	2.492898e-04	2.470315e-04	1.172633e-07	1.516492e-04	5.623997e-05
0.83027       	1.618729e-07	2.487272e-04	2.462461e-04	1.172356e-07	1.498959e-04	5.546627e-05
0.830811      	1.546953e-07	2.482553e-04	2.457253e-04	1.172103e-07	1.481877e-04	5.494597e-05
0.831351      	1.523120e-07	2.477573e-04	2.451826e-04	1.171977e-07	1.466272e-04	5.444584e-05
0.831892      	1.440982e-07	2.473426e-04	2.447875e-04	1.171827e-07	1.450062e-04	5.395626e-05
0.832432      	1.435883e-07	2.468524e-04	2.442300e-04	1.171679e-07	1.436895e-04	5.346634e-05
0.832973      	1.453250e-07	2.464456e-04	2.438154e-04	1.171533e-07	1.431037e-04	5.303806e-05
0.833514      	1.568401e-07	2.459916e-04	2.432314e-04	1.171260e-07	1.427843e-04	5.274314e-05
0.834054      	1.481488e-07	2.455690e-04	2.426879e-04	1.171263e-07	1.424712e-04	5.248772e-05
0.834595      	1.409448e-07	2.451437e-04	2.421716e-04	1.171092e-07	1.420604e-04	5.222417e-05
0.835135      	1.378779e-07	2.447650e-04	2.417291e-04	1.170827e-07	1.417363e-04	5.200748e-05
0.835676      	1.353255e-07	2.443465e-04	2.412515e-04	1.170544e-07	1.414238e-04	5.181038e-05
0.836216      	1.334978e-07	2.439532e-04	2.408219e-04	1.170367e-07	1.412025e-04	5.172245e-05
0.836757      	1.347566e-07	2.435963e-04	2.403575e-04	1.170400e-07	1.410467e-04	5.170019e-05
0.837297      	1.349388e-07	2.432385e-04	2.399299e-04	1.170531e-07	1.408043e-04	5.165549e-05
0.837838      	1.309450e-07	2.428522e-04	2.394658e-04	1.170439e-07	1.404706e-04	5.160230e-05
0.838378      	1.295339e-07	2.425065e-04	2.390546e-04	1.170307e-07	1.401372e-04	5.153410e-05
0.838919      	1.289864e-07	2.421586e-04	2.385995e-04	1.170101e-07	1.398139e-04	5.146773e-05
0.839459      	1.268680e-07	2.418222e-04	2.381988e-04	1.169797e-07	1.394737e-04	5.140324e-05
0.84          	1.492728e-07	2.414539e-04	2.377394e-04	1.169647e-07	1.392169e-04	5.136325e-05
0.840541      	1.311188e-07	2.411268e-04	2.373088e-04	1.169536e-07	1.390224e-04	5.131477e-05
0.841081      	1.307139e-07	2.407510e-04	2.368571e-04	1.169150e-07	1.389835e-04	5.130268e-05
0.841622      	1.345249e-07	2.404022e-04	2.364499e-04	1.168669e-07	1.390166e-04	5.132075e-05
0.842162      	1.344852e-07	2.400256e-04	2.360059e-04	1.168178e-07	1.391405e-04	5.132641e-05
0.842703      	1.365106e-07	2.396746e-04	2.355804e-04	1.167801e-07	1.394802e-04	5.125617e-05
0.843243      	1.521323e-07	2.392966e-04	2.351262e-04	1.167254e-07	1.403468e-04	5.129459e-05
0.843784      	1.447052e-07	2.390224e-04	2.346963e-04	1.166599e-07	1.412615e-04	5.129391e-05
0.844324      	1.372632e-07	2.387436e-04	2.342740e-04	1.165496e-07	1.417083e-04	5.133545e-05
0.844865      	1.462861e-07	2.385375e-04	2.338986e-04	1.164462e-07	1.422551e-04	5.136121e-05
0.845405      	2.300446e-07	2.384309e-04	2.335486e-04	1.164239e-07	1.426390e-04	5.156082e-05
0.845946      	1.927573e-07	2.381440e-04	2.329874e-04	1.163394e-07	1.431173e-04	5.139676e-05
0.846486      	1.709838e-07	2.378459e-04	2.324348e-04	1.162357e-07	1.434818e-04	5.121656e-05
0.847027      	1.552933e-07	2.375883e-04	2.319370e-04	1.161714e-07	1.438487e-04	5.100298e-05
0.847568      	1.408349e-07	2.373032e-04	2.313731e-04	1.160823e-07	1.441299e-04	5.083062e-05
0.848108      	1.411246e-07	2.370345e-04	2.308663e-04	1.159923e-07	1.443568e-04	5.067740e-05
0.848649      	1.342495e-07	2.367473e-04	2.303431e-04	1.159726e-07	1.444327e-04	5.050775e-05
0.849189      	1.374478e-07	2.364827e-04	2.298779e-04	1.159501e-07	1.445248e-04	5.041344e-05
0.84973       	1.352688e-07	2.362108e-04	2.293563e-04	1.159348e-07	1.445470e-04	5.022556e-05
0.85027       	1.319889e-07	2.359171e-04	2.288764e-04	1.159036e-07	1.454097e-04	4.997820e-05
0.850811      	1.330194e-07	2.355862e-04	2.283344e-04	1.158593e-07	1.462103e-04	4.985664e-05
0.851351      	1.327933e-07	2.352333e-04	2.278792e-04	1.158147e-07	1.470652e-04	4.972650e-05
0.851892      	1.281700e-07	2.348916e-04	2.273920e-04	1.157601e-07	1.477756e-04	4.966783e-05
0.852432      	1.353427e-07	2.345981e-04	2.269787e-04	1.157013e-07	1.485347e-04	4.965034e-05
0.852973      	1.416968e-07	2.342831e-04	2.265244e-04	1.156609e-07	1.495010e-04	4.968795e-05
0.853514      	1.454042e-07	2.339938e-04	2.261340e-04	1.156147e-07	1.504541e-04	4.967673e-05
0.854054      	1.404748e-07	2.336829e-04	2.257080e-04	1.155527e-07	1.518653e-04	4.973942e-05
0.854595      	1.410102e-07	2.333931e-04	2.253245e-04	1.154890e-07	1.531328e-04	4.982589e-05
0.855135      	1.570579e-07	2.330720e-04	2.248910e-04	1.154060e-07	1.543884e-04	4.986173e-05
0.855676      	1.501368e-07	2.327595e-04	2.245459e-04	1.153143e-07	1.553965e-04	4.987340e-05
0.856216      	1.513060e-07	2.324816e-04	2.241620e-04	1.152017e-07	1.563408e-04	4.982594e-05
0.856757      	1.428306e-07	2.322122e-04	2.237981e-04	1.150731e-07	1.568979e-04	4.974775e-05
0.857297      	1.636103e-07	2.319617e-04	2.234278e-04	1.149319e-07	1.575030e-04	4.964268e-05
0.857838      	1.717843e-07	2.317191e-04	2.230736e-04	1.148501e-07	1.581511e-04	4.954384e-05
0.858378      	1.546737e-07	2.315081e-04	2.226672e-04	1.147795e-07	1.588251e-04	4.956524e-05
0.858919      	1.466068e-07	2.312487e-04	2.222943e-04	1.146950e-07	1.594070e-04	4.958267e-05
0.859459      	1.542078e-07	2.310225e-04	2.219069e-04	1.145933e-07	1.599590e-04	4.961557e-05
0.86          	1.599423e-07	2.307935e-04	2.215469e-04	1.144747e-07	1.592920e-04	4.956133e-05
0.860541      	1.565878e-07	2.305479e-04	2.211705e-04	1.143401e-07	1.582809e-04	4.949252e-05
0.861081      	1.594836e-07	2.303478e-04	2.208332e-04	1.142190e-07	1.577204e-04	4.948659e-05
0.861622      	1.687903e-07	2.301124e-04	2.203995e-04	1.140949e-07	1.572857e-04	4.961341e-05
0.862162      	1.536935e-07	2.298223e-04	2.200615e-04	1.139759e-07	1.576380e-04	4.980597e-05
0.862703      	1.629200e-07	2.295656e-04	2.196971e-04	1.138357e-07	1.587462e-04	4.992136e-05
0.863243      	1.596782e-07	2.293250e-04	2.193897e-04	1.136737e-07	1.596391e-04	5.006742e-05
0.863784      	1.696965e-07	2.290730e-04	2.190222e-04	1.134907e-07	1.607775e-04	5.001833e-05
0.864324      	1.680863e-07	2.288484e-04	2.186921e-04	1.133458e-07	1.617886e-04	4.995973e-05
0.864865      	1.854556e-07	2.286021e-04	2.183194e-04	1.132062e-07	1.625373e-04	4.985878e-05
0.865405      	1.908229e-07	2.282762e-04	2.179433e-04	1.130317e-07	1.631051e-04	4.962557e-05
0.865946      	1.619839e-07	2.279297e-04	2.175305e-04	1.128701e-07	1.632975e-04	4.949567e-05
0.866486      	1.664592e-07	2.276731e-04	2.171199e-04	1.126941e-07	1.636234e-04	4.932161e-05
0.867027      	1.571528e-07	2.273847e-04	2.166818e-04	1.125481e-07	1.640273e-04	4.915045e-05
0.867568      	1.667266e-07	2.270749e-04	2.162767e-04	1.124599e-07	1.645424e-04	4.904701e-05
0.868108      	1.672965e-07	2.267712e-04	2.158645e-04	1.124542e-07	1.648572e-04	4.897003e-05
0.868649      	1.557967e-07	2.264189e-04	2.154930e-04	1.124747e-07	1.650728e-04	4.888816e-05
0.869189      	1.548429e-07	2.261408e-04	2.151314e-04	1.124960e-07	1.654352e-04	4.885491e-05
0.86973       	2.219459e-07	2.258457e-04	2.148296e-04	1.125528e-07	1.669500e-04	4.869043e-05
0.87027       	1.881070e-07	2.256107e-04	2.144642e-04	1.125873e-07	1.693221e-04	4.867625e-05
0.870811      	1.591088e-07	2.252101e-04	2.141451e-04	1.126369e-07	1.713407e-04	4.869375e-05
0.871351      	1.640230e-07	2.248816e-04	2.137958e-04	1.126830e-07	1.736126e-04	4.870654e-05
0.871892      	1.569929e-07	2.245396e-04	2.134783e-04	1.127272e-07	1.754271e-04	4.874271e-05
0.872432      	1.589148e-07	2.242116e-04	2.131457e-04	1.127610e-07	1.768155e-04	4.877359e-05
0.872973      	1.587131e-07	2.238940e-04	2.128256e-04	1.128030e-07	1.779363e-04	4.892839e-05
0.873514      	1.656076e-07	2.235856e-04	2.124831e-04	1.128784e-07	1.787163e-04	4.909594e-05
0.874054      	1.722568e-07	2.232741e-04	2.121602e-04	1.129509e-07	1.796996e-04	4.926820e-05
0.874595      	1.596752e-07	2.230141e-04	2.118310e-04	1.130419e-07	1.809331e-04	4.939289e-05
0.875135      	1.659661e-07	2.226911e-04	2.115094e-04	1.131270e-07	1.819845e-04	4.960068e-05
0.875676      	1.559319e-07	2.223797e-04	2.111799e-04	1.132313e-07	1.826168e-04	4.976154e-05
0.876216      	1.608902e-07	2.221119e-04	2.108901e-04	1.133261e-07	1.835952e-04	5.003318e-05
0.876757      	1.583439e-07	2.218852e-04	2.105897e-04	1.134159e-07	1.854654e-04	5.034426e-05
0.877297      	1.675179e-07	2.216882e-04	2.103416e-04	1.134934e-07	1.870079e-04	5.114828e-05
0.877838      	2.078430e-07	2.218789e-04	2.102946e-04	1.136834e-07	1.882549e-04	5.130217e-05
0.878378      	2.141758e-07	2.217018e-04	2.098562e-04	1.137579e-07	1.893386e-04	5.153509e-05
0.878919      	1.899823e-07	2.214021e-04	2.096243e-04	1.137482e-07	1.903345e-04	5.199330e-05
0.879459      	1.752580e-07	2.211440e-04	2.095164e-04	1.137962e-07	1.913227e-04	5.232474e-05
0.88          	1.834043e-07	2.209546e-04	2.093079e-04	1.138874e-07	1.922257e-04	5.253260e-05
0.880541      	1.861777e-07	2.207459e-04	2.092388e-04	1.139576e-07	1.932134e-04	5.281188e-05
0.881081      	1.536675e-07	2.205714e-04	2.090532e-04	1.140335e-07	1.937903e-04	5.295169e-05
